EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-07T09:58:03.6191213Z, ProcessId : 3408, ThreadId : 540

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:12:49.4242197Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:12:49.4907869Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:12:57.5775287Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:12:57.6323129Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:12:57.6333146Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:12:57.6358131Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:29.6488379Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:29.6987323Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:30.1635201Z, ProcessId : 7232, ThreadId : 9856

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:30.1685166Z, ProcessId : 7232, ThreadId : 9856

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:30.6667366Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:30.6712590Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:37.5555080Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:37.5595086Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:37.5595086Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:37.5620132Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:41.1697256Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:41.1822468Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:46.2056173Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:46.2166162Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:51.4171960Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:51.4257189Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:51.4257189Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:51.4292162Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:13:52.7959168Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:13:52.8038552Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:16:15.4754401Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:16:15.4809404Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:16:38.8820013Z, ProcessId : 7232, ThreadId : 8164

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:16:38.8890033Z, ProcessId : 7232, ThreadId : 8164

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.ChangeDescription, Payload : [serviceName : IPlaceService`1] [methodName : ChangeDescription] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:16:56.1058893Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IPlaceService`1.ChangeDescription finished, Payload : [serviceName : IPlaceService`1] [methodName : ChangeDescription] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:16:56.1155449Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.ChangePrice, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:16:56.1160535Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IPlaceService`1.ChangePrice finished, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:16:56.1245580Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:16:56.1245580Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:16:56.1275672Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.SetCriteria, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:16:56.1285677Z, ProcessId : 7232, ThreadId : 10052

EventId : 4, Level : Informational, Message : Method IRoomService.SetCriteria finished, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:16:56.1616514Z, ProcessId : 7232, ThreadId : 10052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:16:56.1731720Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:16:56.1771722Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:16:56.1771722Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:16:56.1801740Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:17:05.2893196Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:17:05.2943169Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:13.9126054Z, ProcessId : 7232, ThreadId : 11092

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:13.9196074Z, ProcessId : 7232, ThreadId : 11092

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:18.9514927Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:18.9574524Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:21.0173604Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:21.0203581Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:22.8787249Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:22.8847252Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:22.8852256Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:22.8877533Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:33.3550185Z, ProcessId : 7232, ThreadId : 11092

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:33.3605422Z, ProcessId : 7232, ThreadId : 11092

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:33.3610689Z, ProcessId : 7232, ThreadId : 11092

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:33.3635555Z, ProcessId : 7232, ThreadId : 11092

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:35.8655872Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:35.8705981Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:39.5845348Z, ProcessId : 7232, ThreadId : 12520

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:39.5865300Z, ProcessId : 7232, ThreadId : 12520

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:39.5877209Z, ProcessId : 7232, ThreadId : 12520

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:39.5917281Z, ProcessId : 7232, ThreadId : 12520

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:19:57.1992615Z, ProcessId : 7232, ThreadId : 2804

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:19:57.2087755Z, ProcessId : 7232, ThreadId : 2804

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:20:00.8152568Z, ProcessId : 7232, ThreadId : 11816

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:20:00.8187565Z, ProcessId : 7232, ThreadId : 11816

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:20:00.8197648Z, ProcessId : 7232, ThreadId : 11816

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:20:00.8212723Z, ProcessId : 7232, ThreadId : 11816

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:20:06.3244469Z, ProcessId : 7232, ThreadId : 8164

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:20:06.3269634Z, ProcessId : 7232, ThreadId : 8164

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:20:06.3274638Z, ProcessId : 7232, ThreadId : 8164

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:20:06.3289639Z, ProcessId : 7232, ThreadId : 8164

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:20:08.2831235Z, ProcessId : 7232, ThreadId : 12520

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:20:08.2876241Z, ProcessId : 7232, ThreadId : 12520

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:22:40.4972002Z, ProcessId : 7232, ThreadId : 8164

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:22:40.5072019Z, ProcessId : 7232, ThreadId : 8164

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T15:22:40.5072019Z, ProcessId : 7232, ThreadId : 8164

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T15:22:40.5102012Z, ProcessId : 7232, ThreadId : 8164

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T16:52:30.2204292Z, ProcessId : 2728, ThreadId : 8076

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T16:53:41.0130150Z, ProcessId : 2728, ThreadId : 8076

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T16:53:59.2062935Z, ProcessId : 2728, ThreadId : 11484

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T16:53:59.2106401Z, ProcessId : 2728, ThreadId : 11484

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T16:54:01.8443103Z, ProcessId : 2728, ThreadId : 8076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T16:54:02.0643573Z, ProcessId : 2728, ThreadId : 8076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T16:54:02.0658697Z, ProcessId : 2728, ThreadId : 8076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T16:54:02.0688698Z, ProcessId : 2728, ThreadId : 8076

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T16:54:10.0317659Z, ProcessId : 2728, ThreadId : 8076

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T16:54:10.0662663Z, ProcessId : 2728, ThreadId : 8076

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T16:58:16.2628627Z, ProcessId : 2728, ThreadId : 8076

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T16:58:16.4124568Z, ProcessId : 2728, ThreadId : 8076

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T17:08:24.4920209Z, ProcessId : 2728, ThreadId : 12164

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T17:08:24.8751352Z, ProcessId : 2728, ThreadId : 12164

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T17:08:27.0452829Z, ProcessId : 2728, ThreadId : 12164

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T17:08:27.0678123Z, ProcessId : 2728, ThreadId : 12164

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T17:14:27.8762363Z, ProcessId : 2728, ThreadId : 7620

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T17:14:27.9992204Z, ProcessId : 2728, ThreadId : 7620

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T17:14:44.0254934Z, ProcessId : 2728, ThreadId : 10000

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T17:14:44.2812260Z, ProcessId : 2728, ThreadId : 10000

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T17:14:46.8638338Z, ProcessId : 2728, ThreadId : 10000

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T17:14:46.8693349Z, ProcessId : 2728, ThreadId : 10000

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T17:14:46.8693349Z, ProcessId : 2728, ThreadId : 10000

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T17:14:46.8728363Z, ProcessId : 2728, ThreadId : 10000

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T17:15:24.9908009Z, ProcessId : 2728, ThreadId : 10000

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T17:15:24.9943014Z, ProcessId : 2728, ThreadId : 10000

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T17:15:24.9943014Z, ProcessId : 2728, ThreadId : 10000

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-14T17:15:24.9998239Z, ProcessId : 2728, ThreadId : 10000

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-14T17:18:57.5177397Z, ProcessId : 9472, ThreadId : 13792

